Date,Location,Temp_C
2002-01-01,Baltimore,3.603
2002-02-01,Baltimore,4.184
2002-03-01,Baltimore,7.194
2002-04-01,Baltimore,13.707999999999998
2002-05-01,Baltimore,16.956
2002-06-01,Baltimore,23.172
2002-07-01,Baltimore,25.759
2002-08-01,Baltimore,25.552
2002-09-01,Baltimore,20.985000000000007
2002-10-01,Baltimore,12.961
2002-11-01,Baltimore,6.797000000000001
2002-12-01,Baltimore,0.6920000000000001
2003-01-01,Baltimore,-2.337
2003-02-01,Baltimore,-1.085
2003-03-01,Baltimore,6.504
2003-04-01,Baltimore,11.441
2003-05-01,Baltimore,15.740000000000002
2003-06-01,Baltimore,21.028
2003-07-01,Baltimore,24.459000000000003
2003-08-01,Baltimore,24.89
2003-09-01,Baltimore,19.949
2003-10-01,Baltimore,12.199000000000002
2003-11-01,Baltimore,10.136
2003-12-01,Baltimore,1.949
2004-01-01,Baltimore,-2.789
2004-02-01,Baltimore,0.922
2004-03-01,Baltimore,7.545
2004-04-01,Baltimore,12.539
2004-05-01,Baltimore,21.033
2004-06-01,Baltimore,21.733
2004-07-01,Baltimore,24.368
2004-08-01,Baltimore,23.362
2004-09-01,Baltimore,20.572000000000006
2004-10-01,Baltimore,12.763
2004-11-01,Baltimore,8.981
2004-12-01,Baltimore,2.41
2005-01-01,Baltimore,0.449
2005-02-01,Baltimore,2.277
2005-03-01,Baltimore,4.142
2005-04-01,Baltimore,12.543
2005-05-01,Baltimore,15.118000000000002
2005-06-01,Baltimore,23.245
2005-07-01,Baltimore,25.668000000000006
2005-08-01,Baltimore,25.262
2005-09-01,Baltimore,21.998
2005-10-01,Baltimore,14.109000000000002
2005-11-01,Baltimore,8.743
2005-12-01,Baltimore,0.2699999999999998
2006-01-01,Baltimore,4.497999999999998
2006-02-01,Baltimore,1.982
2006-03-01,Baltimore,6.934
2006-04-01,Baltimore,13.605
2006-05-01,Baltimore,17.038
2006-06-01,Baltimore,22.412
2006-07-01,Baltimore,25.83
2006-08-01,Baltimore,25.315
2006-09-01,Baltimore,18.518
2006-10-01,Baltimore,12.398
2006-11-01,Baltimore,9.122
2006-12-01,Baltimore,5.4110000000000005
2007-01-01,Baltimore,3.14
2007-02-01,Baltimore,-2.353
2007-03-01,Baltimore,6.945
2007-04-01,Baltimore,10.552
2007-05-01,Baltimore,18.644
2007-06-01,Baltimore,23.064
2007-07-01,Baltimore,24.544
2007-08-01,Baltimore,24.944000000000003
2007-09-01,Baltimore,21.152
2007-10-01,Baltimore,17.014
2007-11-01,Baltimore,7.313
2007-12-01,Baltimore,2.642
2008-01-01,Baltimore,1.531
2008-02-01,Baltimore,2.175
2008-03-01,Baltimore,6.768
2008-04-01,Baltimore,12.946
2008-05-01,Baltimore,15.85
2008-06-01,Baltimore,23.819000000000003
2008-07-01,Baltimore,24.947000000000006
2008-08-01,Baltimore,22.758000000000003
2008-09-01,Baltimore,20.453000000000007
2008-10-01,Baltimore,12.375
2008-11-01,Baltimore,6.837999999999999
2008-12-01,Baltimore,2.708
2009-01-01,Baltimore,-2.133
2009-02-01,Baltimore,2.589
2009-03-01,Baltimore,6.0
2009-04-01,Baltimore,12.561
2009-05-01,Baltimore,17.675
2009-06-01,Baltimore,21.942
2009-07-01,Baltimore,23.349
2009-08-01,Baltimore,24.831
2009-09-01,Baltimore,19.278
2009-10-01,Baltimore,12.515999999999998
2009-11-01,Baltimore,9.455
2009-12-01,Baltimore,1.1889999999999998
2010-01-01,Baltimore,-0.191
2010-02-01,Baltimore,-0.721
2010-03-01,Baltimore,8.815999999999997
2010-04-01,Baltimore,14.207999999999998
2010-05-01,Baltimore,18.928
2010-06-01,Baltimore,24.801
2010-07-01,Baltimore,26.520000000000003
2010-08-01,Baltimore,24.852
2010-09-01,Baltimore,21.403
2010-10-01,Baltimore,13.977
2010-11-01,Baltimore,7.518
2010-12-01,Baltimore,-0.7410000000000001
2011-01-01,Baltimore,-1.709
2011-02-01,Baltimore,2.528
2011-03-01,Baltimore,6.452000000000001
2011-04-01,Baltimore,13.627
2011-05-01,Baltimore,19.117
2011-06-01,Baltimore,23.731
2011-07-01,Baltimore,26.895000000000003
2011-08-01,Baltimore,24.262
2011-09-01,Baltimore,20.646
2011-10-01,Baltimore,12.853
2011-11-01,Baltimore,9.475
2011-12-01,Baltimore,4.8100000000000005
2012-01-01,Baltimore,2.382
2012-02-01,Baltimore,4.503
2012-03-01,Baltimore,11.47
2012-04-01,Baltimore,12.158
2012-05-01,Baltimore,20.116
2012-06-01,Baltimore,22.173
2012-07-01,Baltimore,26.629
2012-08-01,Baltimore,24.621
2012-09-01,Baltimore,19.972
2012-10-01,Baltimore,13.607
2012-11-01,Baltimore,5.487
2012-12-01,Baltimore,4.840999999999998
2013-01-01,Baltimore,1.842
2013-02-01,Baltimore,1.043
2013-03-01,Baltimore,4.303
2013-04-01,Baltimore,12.425
2013-05-01,Baltimore,17.134
2013-06-01,Baltimore,22.919
2013-07-01,Baltimore,25.658
2013-08-01,Baltimore,22.722
2013-09-01,Baltimore,19.643
2002-01-01,Jersey City,1.2520000000000002
2002-02-01,Jersey City,2.1260000000000003
2002-03-01,Jersey City,4.677
2002-04-01,Jersey City,11.125
2002-05-01,Jersey City,14.171
2002-06-01,Jersey City,20.623
2002-07-01,Jersey City,23.931
2002-08-01,Jersey City,23.558000000000003
2002-09-01,Jersey City,19.125
2002-10-01,Jersey City,10.446
2002-11-01,Jersey City,4.945
2002-12-01,Jersey City,-0.953
2003-01-01,Jersey City,-5.223
2003-02-01,Jersey City,-3.786
2003-03-01,Jersey City,3.526
2003-04-01,Jersey City,8.185
2003-05-01,Jersey City,13.817
2003-06-01,Jersey City,18.96
2003-07-01,Jersey City,22.864
2003-08-01,Jersey City,23.243
2003-09-01,Jersey City,18.262
2003-10-01,Jersey City,10.201999999999998
2003-11-01,Jersey City,7.603
2003-12-01,Jersey City,0.3790000000000001
2004-01-01,Jersey City,-6.324999999999998
2004-02-01,Jersey City,-1.332
2004-03-01,Jersey City,4.525
2004-04-01,Jersey City,10.057
2004-05-01,Jersey City,17.8
2004-06-01,Jersey City,19.761
2004-07-01,Jersey City,21.946
2004-08-01,Jersey City,21.771
2004-09-01,Jersey City,18.843
2004-10-01,Jersey City,10.96
2004-11-01,Jersey City,6.682
2004-12-01,Jersey City,-0.014
2005-01-01,Jersey City,-3.611
2005-02-01,Jersey City,-0.609
2005-03-01,Jersey City,1.125
2005-04-01,Jersey City,10.633
2005-05-01,Jersey City,13.267
2005-06-01,Jersey City,22.169
2005-07-01,Jersey City,23.704
2005-08-01,Jersey City,23.941
2005-09-01,Jersey City,20.238
2005-10-01,Jersey City,12.058
2005-11-01,Jersey City,7.019
2005-12-01,Jersey City,-1.757
2006-01-01,Jersey City,1.608
2006-02-01,Jersey City,-0.5650000000000002
2006-03-01,Jersey City,3.776
2006-04-01,Jersey City,10.709
2006-05-01,Jersey City,15.637
2006-06-01,Jersey City,20.445
2006-07-01,Jersey City,24.165
2006-08-01,Jersey City,22.42
